run_id,run_uid,session_label,subset_name,perturbation_type,perturbation_level,perturbation_level_label,repeat_id,seed,top_k_used,pipeline_status,failure_reason,baseline_duration_s,baseline_vertical_drop_m,baseline_impulse_hr_above_rest_bpms,baseline_combined_load_v2,perturbed_duration_s,perturbed_vertical_drop_m,perturbed_impulse_hr_above_rest_bpms,perturbed_combined_load_v2,segmentation_stability,matched_duration_fraction,boundary_shift_start_s,boundary_shift_end_s,boundary_shift_mean_s,vertical_drop_error_m,vertical_drop_abs_error_m,cl_alpha_deviation,cl_alpha_abs_deviation,top_k_consistency,rank_spearman,mean_absolute_rank_shift,run_rank_shift_abs,phase_contrast_deviation,phase_contrast_abs_deviation,meta_n_points_after_perturbation
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,2,4453,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,3,4554,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,4,4655,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,5,4756,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,1,4357,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,2,4458,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,330.1943359375,15740.0,-0.3456704060693513,1.0,1.0,0.0,0.0,0.0,1.1883544921875,1.1883544921875,0.003511381092409227,0.003511381092409227,1.0,1.0,0.0,0.0,-0.001170460364136372,0.001170460364136372,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,3,4559,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,333.072998046875,15740.0,-0.33716445959567976,1.0,1.0,0.0,0.0,0.0,4.0670166015625,4.0670166015625,0.01201732756608076,0.01201732756608076,1.0,1.0,0.0,0.0,-0.004005775855360216,0.004005775855360216,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,4,4660,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,5,4761,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,331.1917724609375,15740.0,-0.34272315440976475,1.0,1.0,0.0,0.0,0.0,2.185791015625,2.185791015625,0.006458632751995763,0.006458632751995763,1.0,1.0,0.0,0.0,-0.0021528775839985137,0.0021528775839985137,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,2.0,low,1,4362,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,248.301,326.245361328125,15693.0,-0.3602313030395087,0.9959288613646937,0.9959288613646937,0.0,1.0150000000000001,0.5075000000000001,-2.7606201171875,2.7606201171875,-0.011049515877748162,0.011049515877748162,1.0,1.0,0.0,0.0,0.0036831719592494983,0.0036831719592494983,125
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,2.0,low,2,4463,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,248.301,326.245361328125,15693.0,-0.3602313030395087,0.9959288613646937,0.9959288613646937,0.0,1.0150000000000001,0.5075000000000001,-2.7606201171875,2.7606201171875,-0.011049515877748162,0.011049515877748162,1.0,1.0,0.0,0.0,0.0036831719592494983,0.0036831719592494983,125
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,2.0,low,3,4564,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,248.301,326.245361328125,15693.0,-0.3602313030395087,0.9959288613646937,0.9959288613646937,0.0,1.0150000000000001,0.5075000000000001,-2.7606201171875,2.7606201171875,-0.011049515877748162,0.011049515877748162,1.0,1.0,0.0,0.0,0.0036831719592494983,0.0036831719592494983,125
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,2.0,low,4,4665,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,248.301,326.245361328125,15693.0,-0.3602313030395087,0.9959288613646937,0.9959288613646937,0.0,1.0150000000000001,0.5075000000000001,-2.7606201171875,2.7606201171875,-0.011049515877748162,0.011049515877748162,1.0,1.0,0.0,0.0,0.0036831719592494983,0.0036831719592494983,125
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,2.0,low,5,4766,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,248.301,326.245361328125,15693.0,-0.3602313030395087,0.9959288613646937,0.9959288613646937,0.0,1.0150000000000001,0.5075000000000001,-2.7606201171875,2.7606201171875,-0.011049515877748162,0.011049515877748162,1.0,1.0,0.0,0.0,0.0036831719592494983,0.0036831719592494983,125
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,3.0,medium,1,4367,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,326.245361328125,15740.0,-0.3573389400538851,1.0,1.0,0.0,0.0,0.0,-2.7606201171875,2.7606201171875,-0.008157152892124597,0.008157152892124597,1.0,1.0,0.0,0.0,0.0027190509640415694,0.0027190509640415694,84
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,3.0,medium,2,4468,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,326.245361328125,15740.0,-0.3573389400538851,1.0,1.0,0.0,0.0,0.0,-2.7606201171875,2.7606201171875,-0.008157152892124597,0.008157152892124597,1.0,1.0,0.0,0.0,0.0027190509640415694,0.0027190509640415694,84
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,3.0,medium,3,4569,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,326.245361328125,15740.0,-0.3573389400538851,1.0,1.0,0.0,0.0,0.0,-2.7606201171875,2.7606201171875,-0.008157152892124597,0.008157152892124597,1.0,1.0,0.0,0.0,0.0027190509640415694,0.0027190509640415694,84
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,3.0,medium,4,4670,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,326.245361328125,15740.0,-0.3573389400538851,1.0,1.0,0.0,0.0,0.0,-2.7606201171875,2.7606201171875,-0.008157152892124597,0.008157152892124597,1.0,1.0,0.0,0.0,0.0027190509640415694,0.0027190509640415694,84
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,sampling,3.0,medium,5,4771,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,326.245361328125,15740.0,-0.3573389400538851,1.0,1.0,0.0,0.0,0.0,-2.7606201171875,2.7606201171875,-0.008157152892124597,0.008157152892124597,1.0,1.0,0.0,0.0,0.0027190509640415694,0.0027190509640415694,84
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,0.75,low,1,4372,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,0.75,low,2,4473,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,0.75,low,3,4574,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,0.75,low,4,4675,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,0.75,low,5,4776,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,1.5,medium,1,4377,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,1.5,medium,2,4478,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,1.5,medium,3,4579,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,1.5,medium,4,4680,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,temporal,1.5,medium,5,4781,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.3491817871617605,249.316,327.3428955078125,15740.0,-0.3540959172082918,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.004914130046531295,0.004914130046531295,1.0,1.0,0.0,0.0,0.0016380433488437651,0.0016380433488437651,250
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,2.0,low,1,5342,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.5957582466738,28148.0,0.971652071093211,1.0,1.0,0.0,0.0,0.0,-16.396551323638732,16.396551323638732,-0.04844896087577333,0.04844896087577333,1.0,1.0,0.0,0.0,0.01614965362525783,0.01614965362525783,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,2.0,low,2,5443,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,516.0048848390613,28148.0,0.9669513165282797,1.0,1.0,0.0,0.0,0.0,-17.987424731251167,17.987424731251167,-0.05314971544070457,0.05314971544070457,1.0,1.0,0.0,0.0,0.017716571813568283,0.017716571813568283,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,2.0,low,3,5544,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.9606865585711,28148.0,0.9727303708622657,1.0,1.0,0.0,0.0,0.0,-16.03162301174143,16.03162301174143,-0.047370661106718615,0.047370661106718615,1.0,1.0,0.0,0.0,0.015790220368906205,0.015790220368906205,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,2.0,low,4,5645,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,516.562558762038,28148.0,0.9685991460957559,1.0,1.0,0.0,0.0,0.0,-17.429750808274548,17.429750808274548,-0.05150188587322835,0.05150188587322835,1.0,1.0,0.0,0.0,0.01716729529107619,0.01716729529107619,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,2.0,low,5,5746,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,516.6848091713293,28148.0,0.9689603748187903,1.0,1.0,0.0,0.0,0.0,-17.307500398983166,17.307500398983166,-0.051140657150194,0.051140657150194,1.0,1.0,0.0,0.0,0.017046885716731353,0.017046885716731353,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,5.0,medium,1,5347,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,518.5508282736462,28148.0,0.9744741371153323,1.0,1.0,0.0,0.0,0.0,-15.441481296666325,15.441481296666325,-0.04562689485365201,0.04562689485365201,1.0,1.0,0.0,0.0,0.015208964951217319,0.015208964951217319,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,5.0,medium,2,5448,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,520.3761124816074,28148.0,0.9798675348752128,1.0,1.0,0.0,0.0,0.0,-13.616197088705121,13.616197088705121,-0.04023349709377144,0.04023349709377144,1.0,1.0,0.0,0.0,0.013411165697923888,0.013411165697923888,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,5.0,medium,3,5549,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,511.0048699351762,28148.0,0.9521771410522837,1.0,1.0,0.0,0.0,0.0,-22.987439635136298,22.987439635136298,-0.06792389091670059,0.06792389091670059,1.0,1.0,0.0,0.0,0.022641296972233604,0.022641296972233604,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,5.0,medium,4,5650,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,521.4674734783093,28148.0,0.9830923170374427,1.0,1.0,0.0,0.0,0.0,-12.52483609200317,12.52483609200317,-0.037008714931541564,0.037008714931541564,1.0,1.0,0.0,0.0,0.012336238310513892,0.012336238310513892,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,elevation,5.0,medium,5,5751,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,512.2581432695206,28148.0,0.9558803460460534,1.0,1.0,0.0,0.0,0.0,-21.734166300791912,21.734166300791912,-0.06422068592293084,0.06422068592293084,1.0,1.0,0.0,0.0,0.02140689530764367,0.02140689530764367,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,1,5352,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.3447265625,28148.0,0.9709103160738136,1.0,1.0,0.0,0.0,0.0,-16.6475830078125,16.6475830078125,-0.049190715895170656,0.049190715895170656,1.0,1.0,0.0,0.0,0.016396905298390274,0.016396905298390274,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,2,5453,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.3447265625,28148.0,0.9709103160738136,1.0,1.0,0.0,0.0,0.0,-16.6475830078125,16.6475830078125,-0.049190715895170656,0.049190715895170656,1.0,1.0,0.0,0.0,0.016396905298390274,0.016396905298390274,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,3,5554,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.3447265625,28148.0,0.9709103160738136,1.0,1.0,0.0,0.0,0.0,-16.6475830078125,16.6475830078125,-0.049190715895170656,0.049190715895170656,1.0,1.0,0.0,0.0,0.016396905298390274,0.016396905298390274,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,4,5655,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.3447265625,28148.0,0.9709103160738136,1.0,1.0,0.0,0.0,0.0,-16.6475830078125,16.6475830078125,-0.049190715895170656,0.049190715895170656,1.0,1.0,0.0,0.0,0.016396905298390274,0.016396905298390274,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,2.0,low,5,5756,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.3447265625,28148.0,0.9709103160738136,1.0,1.0,0.0,0.0,0.0,-16.6475830078125,16.6475830078125,-0.049190715895170656,0.049190715895170656,1.0,1.0,0.0,0.0,0.016396905298390274,0.016396905298390274,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,1,5357,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,517.3447265625,28148.0,0.9709103160738136,1.0,1.0,0.0,0.0,0.0,-16.6475830078125,16.6475830078125,-0.049190715895170656,0.049190715895170656,1.0,1.0,0.0,0.0,0.016396905298390274,0.016396905298390274,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,2,5458,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,516.7017822265625,28148.0,0.9690105272485728,1.0,1.0,0.0,0.0,0.0,-17.29052734375,17.29052734375,-0.051090504720411434,0.051090504720411434,1.0,1.0,0.0,0.0,0.0170301682401372,0.0170301682401372,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,3,5559,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,534.5106201171875,28148.0,1.0216325495979897,1.0,1.0,0.0,0.0,0.0,0.518310546875,0.518310546875,0.0015315176290053856,0.0015315176290053856,1.0,1.0,0.0,0.0,-0.0005105058763351655,0.0005105058763351655,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,4,5660,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,534.5093994140625,28148.0,1.0216289426323066,1.0,1.0,0.0,0.0,0.0,0.51708984375,0.51708984375,0.0015279106633223627,0.0015279106633223627,1.0,1.0,0.0,0.0,-0.0005093035544407876,0.0005093035544407876,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,5,5761,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,533.9923095703125,28148.0,1.0201010319689843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,471
run_06,polar_session_2026-02-03_09-55-13::run_06,polar_session_2026-02-03_09-55-13,primary,sampling,2.0,low,1,5362,3,success,,470.759,533.9923095703125,28148.0,1.0201010319689843,470.759,515.2457275390625,28148.0,0.9647081385818799,1.0,1.0,0.0,0.0,0.0,-18.74658203125,18.74658203125,-0.0553928933871044,0.0553928933871044,1.0,1.0,0.0,0.0,0.018464297795701523,0.018464297795701523,236
