run_id,run_uid,session_label,subset_name,perturbation_type,perturbation_level,perturbation_level_label,repeat_id,seed,top_k_used,pipeline_status,failure_reason,baseline_duration_s,baseline_vertical_drop_m,baseline_impulse_hr_above_rest_bpms,baseline_combined_load_v2,perturbed_duration_s,perturbed_vertical_drop_m,perturbed_impulse_hr_above_rest_bpms,perturbed_combined_load_v2,segmentation_stability,matched_duration_fraction,boundary_shift_start_s,boundary_shift_end_s,boundary_shift_mean_s,vertical_drop_error_m,vertical_drop_abs_error_m,cl_alpha_deviation,cl_alpha_abs_deviation,top_k_consistency,rank_spearman,mean_absolute_rank_shift,run_rank_shift_abs,phase_contrast_deviation,phase_contrast_abs_deviation,meta_n_points_after_perturbation
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,3,4584,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,334.736083984375,15740.0,-0.25516116478053286,1.0,1.0,0.0,0.0,0.0,5.7301025390625,5.7301025390625,0.020666005598899695,0.020666005598899695,1.0,0.9999999999999999,0.0,0.0,-0.002296222844322182,0.002296222844322182,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,4,4685,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,328.008544921875,15740.0,-0.279424493226168,1.0,1.0,0.0,0.0,0.0,-0.9974365234375,0.9974365234375,-0.0035973228467354734,0.0035973228467354734,1.0,0.9999999999999999,0.0,0.0,0.0003997025385261699,0.0003997025385261699,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,5,4786,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,6,4887,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,7,4988,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,328.008544921875,15740.0,-0.279424493226168,1.0,1.0,0.0,0.0,0.0,-0.9974365234375,0.9974365234375,-0.0035973228467354734,0.0035973228467354734,1.0,0.9999999999999999,0.0,0.0,0.0003997025385261699,0.0003997025385261699,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,8,5089,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,330.1943359375,15740.0,-0.27154128885783546,1.0,1.0,0.0,0.0,0.0,1.1883544921875,1.1883544921875,0.00428588152159709,0.00428588152159709,1.0,0.9999999999999999,0.0,0.0,-0.0004762090579552014,0.0004762090579552014,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,9,5190,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,329.0059814453125,15740.0,-0.27582717037943255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,5.0,medium,10,5291,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,329.0059814453125,15740.0,-0.27582717037943255,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,1,4392,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,328.7752685546875,15740.0,-0.2766592521540415,1.0,1.0,0.0,0.0,0.0,-0.230712890625,0.230712890625,-0.0008320817746089726,0.0008320817746089726,1.0,0.9999999999999999,0.0,0.0,9.245353051212657e-05,9.245353051212657e-05,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,2,4493,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,327.3428955078125,15740.0,-0.2818252032351325,1.0,1.0,0.0,0.0,0.0,-1.6630859375,1.6630859375,-0.005998032855699942,0.005998032855699942,1.0,0.9999999999999999,0.0,0.0,0.0006664480950777651,0.0006664480950777651,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,3,4594,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,328.008544921875,15740.0,-0.279424493226168,1.0,1.0,0.0,0.0,0.0,-0.9974365234375,0.9974365234375,-0.0035973228467354734,0.0035973228467354734,1.0,0.9999999999999999,0.0,0.0,0.0003997025385261699,0.0003997025385261699,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,4,4695,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,333.8387451171875,15740.0,-0.25839747860336393,1.0,1.0,0.0,0.0,0.0,4.832763671875,4.832763671875,0.017429691776068623,0.017429691776068623,1.0,0.9999999999999999,0.0,0.0,-0.0019366324195632112,0.0019366324195632112,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,5,4796,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,329.5286865234375,15740.0,-0.27394199886679993,1.0,1.0,0.0,0.0,0.0,0.522705078125,0.522705078125,0.0018851715126326218,0.0018851715126326218,1.0,0.9999999999999999,0.0,0.0,-0.00020946350140360614,0.00020946350140360614,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,6,4897,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,328.008544921875,15740.0,-0.279424493226168,1.0,1.0,0.0,0.0,0.0,-0.9974365234375,0.9974365234375,-0.0035973228467354734,0.0035973228467354734,1.0,0.9999999999999999,0.0,0.0,0.0003997025385261699,0.0003997025385261699,250
run_05,polar_session_2026-02-03_09-55-13::run_05,polar_session_2026-02-03_09-55-13,primary,position,10.0,high,7,4998,3,success,,249.3159999999998,329.0059814453125,15740.0,-0.27582717037943255,249.316,330.9610595703125,15740.0,-0.268776047785709,1.0,1.0,0.0,0.0,0.0,1.955078125,1.955078125,0.0070511225937235356,0.0070511225937235356,1.0,0.9999999999999999,0.0,0.0,-0.0007834580659693557,0.0007834580659693557,250
